"type","severity","pedestrian","bicycle","motorcycle","roadtype","coord_e","coord_n","year","month","month_name","weekday","weekday_name","hour"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680059,1249005,2020,10,"October",6,"Saturday","20h-21h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683218,1247040,2020,10,"October",6,"Saturday","20h-21h"
"Skidding or self-accident","Property damage",FALSE,FALSE,TRUE,"Principal road",2680189,1249046,2020,10,"October",6,"Saturday","21h-22h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2684380,1251036,2020,10,"October",6,"Saturday","22h-23h"
"Skidding or self-accident","Severe injuries",FALSE,FALSE,FALSE,"Minor road",2683960,1246439,2020,10,"October",6,"Saturday","23h-00h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685583,1251443,2020,10,"October",6,"Saturday","23h-00h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682789,1247530,2020,10,"October",7,"Sunday","02h-03h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682314,1248243,2020,10,"October",7,"Sunday","03h-04h"
"Turning-into main road","Light injuries",FALSE,FALSE,TRUE,"Principal road",2682736,1246321,2020,10,"October",7,"Sunday","10h-11h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2681760,1250389,2020,10,"October",7,"Sunday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683313,1248105,2020,10,"October",7,"Sunday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682766,1247489,2020,10,"October",7,"Sunday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681031,1249317,2020,10,"October",7,"Sunday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683727,1247187,2020,10,"October",7,"Sunday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683549,1247603,2020,10,"October",7,"Sunday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681874,1245986,2020,10,"October",7,"Sunday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683198,1249111,2020,10,"October",7,"Sunday","20h-21h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682573,1247362,2020,10,"October",7,"Sunday","22h-23h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682534,1248960,2020,10,"October",1,"Monday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683304,1248081,2020,10,"October",1,"Monday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683551,1250073,2020,10,"October",1,"Monday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683349,1248134,2020,10,"October",1,"Monday","09h-10h"
"Turning left or right","Light injuries",FALSE,FALSE,FALSE,"Minor road",2678873,1249192,2020,10,"October",1,"Monday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2684761,1247930,2020,10,"October",1,"Monday","11h-12h"
"Parking","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683664,1251408,2020,10,"October",1,"Monday","13h-14h"
"Turning-into main road","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682281,1245023,2020,10,"October",1,"Monday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681829,1249921,2020,10,"October",1,"Monday","20h-21h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2678373,1249571,2020,10,"October",2,"Tuesday","01h-02h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682292,1247511,2020,10,"October",2,"Tuesday","07h-08h"
"Overtaking or changing lanes","Light injuries",FALSE,TRUE,FALSE,"Principal road",2682436,1250162,2020,10,"October",2,"Tuesday","07h-08h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680954,1248050,2020,10,"October",2,"Tuesday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683025,1246871,2020,10,"October",2,"Tuesday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681946,1249903,2020,10,"October",2,"Tuesday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2680452,1252643,2020,10,"October",2,"Tuesday","14h-15h"
"Turning-into main road","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683735,1249026,2020,10,"October",2,"Tuesday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679645,1249038,2020,10,"October",2,"Tuesday","15h-16h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682432,1248728,2020,10,"October",2,"Tuesday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2687290,1246078,2020,10,"October",2,"Tuesday","17h-18h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2678881,1249202,2020,10,"October",2,"Tuesday","17h-18h"
"Turning-into main road","Property damage",FALSE,TRUE,FALSE,"Minor road",2681791,1246002,2020,10,"October",2,"Tuesday","17h-18h"
"Other","Property damage",FALSE,FALSE,FALSE,"Minor road",2682958,1249079,2020,10,"October",2,"Tuesday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Minor road",2682625,1247173,2020,10,"October",2,"Tuesday","19h-20h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2678696,1247459,2020,10,"October",3,"Wednesday","10h-11h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2680682,1252586,2020,10,"October",3,"Wednesday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2684303,1250878,2020,10,"October",3,"Wednesday","10h-11h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2679318,1249810,2020,10,"October",3,"Wednesday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681775,1247938,2020,10,"October",3,"Wednesday","12h-13h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683042,1248006,2020,10,"October",3,"Wednesday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2679169,1249139,2020,10,"October",3,"Wednesday","13h-14h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Minor road",2683375,1253994,2020,10,"October",3,"Wednesday","14h-15h"
"Turning left or right","Property damage",FALSE,TRUE,FALSE,"Minor road",2680222,1248496,2020,10,"October",3,"Wednesday","14h-15h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2683840,1251851,2020,10,"October",3,"Wednesday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679137,1247709,2020,10,"October",3,"Wednesday","15h-16h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2680864,1249175,2020,10,"October",3,"Wednesday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Principal road",2681907,1245579,2020,10,"October",3,"Wednesday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2679731,1250447,2020,10,"October",3,"Wednesday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683994,1246456,2020,10,"October",3,"Wednesday","18h-19h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682651,1247498,2020,10,"October",3,"Wednesday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683810,1247981,2020,10,"October",3,"Wednesday","19h-20h"
"Turning left or right","Property damage",FALSE,TRUE,FALSE,"Minor road",2682292,1248262,2020,10,"October",3,"Wednesday","19h-20h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2684304,1246215,2020,10,"October",3,"Wednesday","23h-00h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684336,1247295,2020,10,"October",4,"Thursday","06h-07h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2679319,1253570,2020,10,"October",4,"Thursday","06h-07h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2679524,1253389,2020,10,"October",4,"Thursday","06h-07h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682636,1243667,2020,10,"October",4,"Thursday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683853,1247184,2020,10,"October",4,"Thursday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683033,1247049,2020,10,"October",4,"Thursday","09h-10h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2679302,1253584,2020,10,"October",4,"Thursday","10h-11h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681836,1247353,2020,10,"October",4,"Thursday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682101,1251756,2020,10,"October",4,"Thursday","12h-13h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682982,1247937,2020,10,"October",4,"Thursday","13h-14h"
"Accident involving animal(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2682268,1247536,2020,10,"October",4,"Thursday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683517,1247855,2020,10,"October",4,"Thursday","15h-16h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683917,1251820,2020,10,"October",4,"Thursday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683537,1246930,2020,10,"October",4,"Thursday","15h-16h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Minor road",2683193,1247651,2020,10,"October",4,"Thursday","16h-17h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682888,1252881,2020,10,"October",4,"Thursday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683432,1252222,2020,10,"October",4,"Thursday","17h-18h"
"Accident involving pedestrian(s)","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683361,1249452,2020,10,"October",4,"Thursday","17h-18h"
"Rear-end collision","Light injuries",FALSE,FALSE,TRUE,"Principal road",2686664,1251312,2020,10,"October",4,"Thursday","18h-19h"
"Overtaking or changing lanes","Light injuries",FALSE,FALSE,FALSE,"Principal road",2683921,1245950,2020,10,"October",4,"Thursday","22h-23h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679337,1249328,2020,10,"October",5,"Friday","08h-09h"
"Skidding or self-accident","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2687007,1250378,2020,10,"October",5,"Friday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683534,1251729,2020,10,"October",5,"Friday","10h-11h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683440,1247158,2020,10,"October",5,"Friday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684658,1245818,2020,10,"October",5,"Friday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682881,1246052,2020,10,"October",5,"Friday","11h-12h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2682375,1250128,2020,10,"October",5,"Friday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682484,1246706,2020,10,"October",5,"Friday","12h-13h"
"Turning left or right","Severe injuries",FALSE,FALSE,FALSE,"Principal road",2680714,1252512,2020,10,"October",5,"Friday","12h-13h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2679979,1253445,2020,10,"October",5,"Friday","13h-14h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2683275,1248082,2020,10,"October",5,"Friday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Principal road",2679460,1249155,2020,10,"October",5,"Friday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683851,1247186,2020,10,"October",5,"Friday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Principal road",2681551,1252114,2020,10,"October",5,"Friday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2680787,1245595,2020,10,"October",5,"Friday","20h-21h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Minor road",2679460,1249169,2020,10,"October",5,"Friday","21h-22h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682733,1250992,2020,10,"October",6,"Saturday","00h-01h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2685354,1251683,2020,10,"October",6,"Saturday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682356,1248469,2020,10,"October",6,"Saturday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683833,1253221,2020,10,"October",6,"Saturday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Other",2680754,1252716,2020,10,"October",6,"Saturday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684246,1247814,2020,10,"October",6,"Saturday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2679162,1249151,2020,10,"October",6,"Saturday","12h-13h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Minor road",2682793,1247864,2020,10,"October",6,"Saturday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2681545,1249553,2020,10,"October",6,"Saturday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683185,1250056,2020,10,"October",6,"Saturday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2681137,1248350,2020,10,"October",6,"Saturday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682478,1243844,2020,10,"October",6,"Saturday","20h-21h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682258,1248253,2020,10,"October",7,"Sunday","04h-05h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2685306,1246108,2020,10,"October",7,"Sunday","10h-11h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2678858,1249398,2020,10,"October",7,"Sunday","12h-13h"
"Head-on collision","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683021,1246562,2020,10,"October",7,"Sunday","13h-14h"
"Parking","Property damage",FALSE,TRUE,FALSE,"Minor road",2682521,1246516,2020,10,"October",7,"Sunday","16h-17h"
"Turning-into main road","Property damage",FALSE,TRUE,FALSE,"Minor road",2681423,1247211,2020,10,"October",7,"Sunday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2679623,1247535,2020,10,"October",1,"Monday","06h-07h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681953,1246854,2020,10,"October",1,"Monday","07h-08h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2679730,1248361,2020,10,"October",1,"Monday","07h-08h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683221,1248077,2020,10,"October",1,"Monday","07h-08h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2680939,1247105,2020,10,"October",1,"Monday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681811,1249449,2020,10,"October",1,"Monday","08h-09h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2683962,1252070,2020,10,"October",1,"Monday","08h-09h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683532,1247694,2020,10,"October",1,"Monday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684832,1246404,2020,10,"October",1,"Monday","09h-10h"
"Skidding or self-accident","Severe injuries",FALSE,FALSE,FALSE,"Minor road",2680223,1248502,2020,10,"October",1,"Monday","10h-11h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2685178,1246584,2020,10,"October",1,"Monday","13h-14h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2684168,1248245,2020,10,"October",1,"Monday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682320,1248492,2020,10,"October",1,"Monday","15h-16h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2680733,1248823,2020,10,"October",1,"Monday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682666,1246633,2020,10,"October",1,"Monday","17h-18h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681095,1252143,2020,10,"October",1,"Monday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682284,1248269,2020,10,"October",1,"Monday","18h-19h"
"Skidding or self-accident","Property damage",FALSE,FALSE,TRUE,"Minor road",2682748,1247460,2020,10,"October",1,"Monday","23h-00h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684451,1251075,2020,10,"October",2,"Tuesday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682557,1250265,2020,10,"October",2,"Tuesday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682439,1252235,2020,10,"October",2,"Tuesday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2679464,1251045,2020,10,"October",2,"Tuesday","10h-11h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682882,1245680,2020,10,"October",2,"Tuesday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2682097,1247066,2020,10,"October",2,"Tuesday","13h-14h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2683758,1251331,2020,10,"October",2,"Tuesday","16h-17h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2684628,1245336,2020,10,"October",2,"Tuesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2682492,1244258,2020,10,"October",2,"Tuesday","19h-20h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2683928,1251262,2020,10,"October",2,"Tuesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683459,1247999,2020,10,"October",2,"Tuesday","20h-21h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680730,1245988,2020,10,"October",3,"Wednesday","07h-08h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2684749,1246944,2020,10,"October",3,"Wednesday","07h-08h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683883,1251722,2020,10,"October",3,"Wednesday","08h-09h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684547,1251545,2020,10,"October",3,"Wednesday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682886,1253365,2020,10,"October",3,"Wednesday","10h-11h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681291,1248215,2020,10,"October",3,"Wednesday","12h-13h"
"Turning left or right","Property damage",FALSE,TRUE,FALSE,"Minor road",2683214,1249197,2020,10,"October",3,"Wednesday","12h-13h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681598,1247618,2020,10,"October",3,"Wednesday","14h-15h"
"Accident involving pedestrian(s)","Severe injuries",TRUE,FALSE,FALSE,"Minor road",2682945,1247350,2020,10,"October",3,"Wednesday","15h-16h"
"Rear-end collision","Property damage",FALSE,TRUE,FALSE,"Minor road",2683483,1247945,2020,10,"October",3,"Wednesday","15h-16h"
"Parking","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683929,1246207,2020,10,"October",3,"Wednesday","15h-16h"
"Skidding or self-accident","Severe injuries",FALSE,FALSE,FALSE,"Other",2685559,1251046,2020,10,"October",3,"Wednesday","16h-17h"
"Rear-end collision","Light injuries",FALSE,FALSE,TRUE,"Minor road",2683578,1247792,2020,10,"October",3,"Wednesday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683937,1246182,2020,10,"October",3,"Wednesday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2682040,1249865,2020,10,"October",3,"Wednesday","17h-18h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Principal road",2683955,1252140,2020,10,"October",3,"Wednesday","17h-18h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,TRUE,"Principal road",2680033,1252967,2020,10,"October",3,"Wednesday","18h-19h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681388,1243128,2020,10,"October",3,"Wednesday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2678288,1249745,2020,10,"October",3,"Wednesday","21h-22h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2679537,1249414,2020,10,"October",3,"Wednesday","21h-22h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679573,1251235,2020,10,"October",3,"Wednesday","22h-23h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682778,1246618,2020,10,"October",4,"Thursday","00h-01h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682474,1248599,2020,10,"October",4,"Thursday","09h-10h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Minor road",2683043,1251973,2020,10,"October",4,"Thursday","11h-12h"
"Turning-into main road","Property damage",FALSE,FALSE,TRUE,"Minor road",2684248,1251410,2020,10,"October",4,"Thursday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682732,1251172,2020,10,"October",4,"Thursday","13h-14h"
"Turning left or right","Light injuries",FALSE,FALSE,TRUE,"Minor road",2679516,1248346,2020,10,"October",4,"Thursday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2679543,1248335,2020,10,"October",4,"Thursday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Principal road",2683797,1247264,2020,10,"October",4,"Thursday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2682608,1250220,2020,10,"October",4,"Thursday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682955,1250590,2020,10,"October",4,"Thursday","19h-20h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,TRUE,"Minor road",2681695,1247374,2020,10,"October",4,"Thursday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683260,1247811,2020,10,"October",4,"Thursday","20h-21h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Principal road",2680578,1252587,2020,10,"October",5,"Friday","07h-08h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2681993,1245647,2020,10,"October",5,"Friday","09h-10h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,TRUE,"Principal road",2683326,1250418,2020,10,"October",5,"Friday","10h-11h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683898,1247698,2020,10,"October",5,"Friday","10h-11h"
"Skidding or self-accident","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2683496,1246818,2020,10,"October",5,"Friday","12h-13h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681872,1248041,2020,10,"October",5,"Friday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2679308,1251333,2020,10,"October",5,"Friday","14h-15h"
"Turning left or right","Light injuries",FALSE,FALSE,FALSE,"Principal road",2683578,1252469,2020,10,"October",5,"Friday","15h-16h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Minor road",2682092,1247858,2020,10,"October",5,"Friday","15h-16h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2683532,1250662,2020,10,"October",5,"Friday","15h-16h"
"Rear-end collision","Light injuries",FALSE,FALSE,TRUE,"Minor road",2682089,1246150,2020,10,"October",5,"Friday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683091,1243710,2020,10,"October",5,"Friday","16h-17h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,TRUE,"Minor road",2683793,1251481,2020,10,"October",5,"Friday","17h-18h"
"Turning left or right","Light injuries",FALSE,FALSE,FALSE,"Minor road",2679841,1247610,2020,10,"October",5,"Friday","19h-20h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2678622,1249186,2020,10,"October",5,"Friday","19h-20h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681410,1247813,2020,10,"October",5,"Friday","21h-22h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2682027,1246987,2020,10,"October",5,"Friday","23h-00h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682623,1250225,2020,10,"October",6,"Saturday","00h-01h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681944,1247718,2020,10,"October",6,"Saturday","01h-02h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682994,1252083,2020,10,"October",6,"Saturday","08h-09h"
"Skidding or self-accident","Severe injuries",FALSE,FALSE,TRUE,"Minor road",2681888,1249434,2020,10,"October",6,"Saturday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682996,1246552,2020,10,"October",6,"Saturday","09h-10h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Principal road",2683720,1252699,2020,10,"October",6,"Saturday","10h-11h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683938,1248503,2020,10,"October",6,"Saturday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2684788,1245602,2020,10,"October",6,"Saturday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2685563,1251670,2020,10,"October",6,"Saturday","13h-14h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681264,1248541,2020,10,"October",6,"Saturday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682000,1247722,2020,10,"October",6,"Saturday","15h-16h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680906,1245811,2020,10,"October",6,"Saturday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2684412,1251018,2020,10,"October",6,"Saturday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2679424,1253458,2020,10,"October",6,"Saturday","19h-20h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682088,1247998,2020,10,"October",6,"Saturday","23h-00h"
